StationID,TestMaterial,CompositeID,SampleDate,ParameterCode,SampleCollectionTime,SampleType,Qualifier,Result,Units,LabCode,Comments
GVWGA1,Creek Water,Diel AM,2011-05-11,DO,5:11:00 AM,Average,,8.19,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel PM,2011-05-11,DO,1:36:00 PM,Average,,11.42,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel AM,2011-05-11,DO % Sat,5:11:00 AM,Average,,81.63,% Sat,SBCK,
GVWGA1,Creek Water,Diel PM,2011-05-11,DO % Sat,1:36:00 PM,Average,,122.37,% Sat,SBCK,
GVWGA1,Creek Water,Diel AM,2011-05-11,pH,5:11:00 AM,Average,,7.93,pH,SBCK,
GVWGA1,Creek Water,Diel PM,2011-05-11,pH,1:36:00 PM,Average,,8.3,pH,SBCK,
GVWGA1,Creek Water,Diel AM,2011-05-11,Temp,5:11:00 AM,Average,,15.5,Deg C,SBCK,
GVWGA1,Creek Water,Diel PM,2011-05-11,Temp,1:36:00 PM,Average,,18.7,Deg C,SBCK,
GVWGA1,Creek Water,Diel PM,2011-06-01,Conductivity,3:15:00 PM,Average,,2277,uS,SBCK,
GVWGA1,Creek Water,Diel AM,2011-06-01,Conductivity,5:13:00 AM,Average,,2360,uS,SBCK,
GVWGA1,Creek Water,Diel AM,2011-06-01,DO,5:13:00 AM,Average,,7.72,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel PM,2011-06-01,DO,3:15:00 PM,Average,,11.42,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel AM,2011-06-01,DO % Sat,5:13:00 AM,Average,,76.93,% Sat,SBCK,
GVWGA1,Creek Water,Diel PM,2011-06-01,DO % Sat,3:15:00 PM,Average,,124.57,% Sat,SBCK,
GVWGA1,Creek Water,Diel AM,2011-06-01,pH,5:13:00 AM,Average,,8.12,pH,SBCK,
GVWGA1,Creek Water,Diel PM,2011-06-01,pH,3:15:00 PM,Average,,8.18,pH,SBCK,
GVWGA1,Creek Water,Diel AM,2011-06-01,Temp,5:13:00 AM,Average,,15.5,Deg C,SBCK,
GVWGA1,Creek Water,Diel PM,2011-06-01,Temp,3:15:00 PM,Average,,19.7,Deg C,SBCK,
GVWGA1,Creek Water,,2011-07-10,Conductivity,11:22:00 AM,Average,,2427,uS,SBCK,
GVWGA1,Creek Water,,2011-07-10,DO,11:22:00 AM,Average,,10.92,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2011-07-10,DO % Sat,11:22:00 AM,Average,,120.97,% Sat,SBCK,
GVWGA1,Creek Water,,2011-07-10,pH,11:22:00 AM,Average,,8.16,pH,SBCK,
GVWGA1,Creek Water,,2011-07-10,Temp,11:22:00 AM,Average,,19.9,Deg C,SBCK,
GVWGA1,Creek Water,,2011-07-10,TURB,11:22:00 AM,Average,,0.18,NTU,SBCK,
GVWGA1,Creek Water,Diel PM,2011-07-27,Conductivity,2:31:00 PM,Average,,2280,uS,SBCK,
GVWGA1,Creek Water,Diel AM,2011-07-27,Conductivity,5:32:00 AM,Average,,2293,uS,SBCK,
GVWGA1,Creek Water,Diel AM,2011-07-27,DO,5:32:00 AM,Average,,6.94,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel PM,2011-07-27,DO,2:31:00 PM,Average,,12.33,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel AM,2011-07-27,DO % Sat,5:32:00 AM,Average,,75.9,% Sat,SBCK,
GVWGA1,Creek Water,Diel PM,2011-07-27,DO % Sat,2:31:00 PM,Average,,139.43,% Sat,SBCK,
GVWGA1,Creek Water,Diel AM,2011-07-27,pH,5:32:00 AM,Average,,7.82,pH,SBCK,
GVWGA1,Creek Water,Diel PM,2011-07-27,pH,2:31:00 PM,Average,,8.23,pH,SBCK,
GVWGA1,Creek Water,Diel AM,2011-07-27,Temp,5:32:00 AM,Average,,19.7,Deg C,SBCK,
GVWGA1,Creek Water,Diel PM,2011-07-27,Temp,2:31:00 PM,Average,,21.4,Deg C,SBCK,
GVWGA1,Creek Water,,2011-08-07,Conductivity,11:21:00 AM,Average,,2760,uS,SBCK,
GVWGA1,Creek Water,,2011-08-07,DO,11:21:00 AM,Average,,11.02,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2011-08-07,DO % Sat,11:21:00 AM,Average,,117.77,% Sat,SBCK,
GVWGA1,Creek Water,,2011-08-07,pH,11:21:00 AM,Average,,8.11,pH,SBCK,
GVWGA1,Creek Water,,2011-08-07,Temp,11:21:00 AM,Average,,18.8,Deg C,SBCK,
GVWGA1,Creek Water,,2011-08-07,TURB,11:21:00 AM,Average,,0.92,NTU,SBCK,
GVWGA1,Creek Water,Diel PM,2011-09-07,Conductivity,2:14:00 PM,Average,,2770,uS,SBCK,
GVWGA1,Creek Water,Diel AM,2011-09-07,Conductivity,5:29:00 AM,Average,,2807,uS,SBCK,
GVWGA1,Creek Water,Diel AM,2011-09-07,DO,5:29:00 AM,Average,,7.62,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel PM,2011-09-07,DO,2:14:00 PM,Average,,12.45,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel AM,2011-09-07,DO % Sat,5:29:00 AM,Average,,80.9,% Sat,SBCK,
GVWGA1,Creek Water,Diel PM,2011-09-07,DO % Sat,2:14:00 PM,Average,,141.3,% Sat,SBCK,
GVWGA1,Creek Water,Diel AM,2011-09-07,pH,5:29:00 AM,Average,,7.72,pH,SBCK,
GVWGA1,Creek Water,Diel PM,2011-09-07,pH,2:14:00 PM,Average,,8.04,pH,SBCK,
GVWGA1,Creek Water,Diel AM,2011-09-07,Temp,5:29:00 AM,Average,,18.3,Deg C,SBCK,
GVWGA1,Creek Water,Diel PM,2011-09-07,Temp,2:14:00 PM,Average,,21.9,Deg C,SBCK,
GVWGA1,Creek Water,Diel AM,2011-09-07,TURB,5:29:00 AM,Average,,1.77,NTU,SBCK,
GVWGA1,Creek Water,,2011-10-02,Conductivity,11:22:00 AM,Average,,2693,uS,SBCK,
GVWGA1,Creek Water,,2011-10-02,DO,11:22:00 AM,Average,,10.8,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2011-10-02,DO % Sat,11:22:00 AM,Average,,116.33,% Sat,SBCK,
GVWGA1,Creek Water,,2011-10-02,pH,11:22:00 AM,Average,,8.09,pH,SBCK,
GVWGA1,Creek Water,,2011-10-02,Temp,11:22:00 AM,Average,,18.8,Deg C,SBCK,
GVWGA1,Creek Water,,2011-10-02,TURB,11:22:00 AM,Average,,0.99,NTU,SBCK,
GVWGA1,Creek Water,,2011-11-06,Conductivity,11:26:00 AM,Average,,2837,uS,SBCK,
GVWGA1,Creek Water,,2011-11-06,DO,11:26:00 AM,Average,,10.71,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2011-11-06,DO % Sat,11:26:00 AM,Average,,103.07,% Sat,SBCK,
GVWGA1,Creek Water,,2011-11-06,pH,11:26:00 AM,Average,,8.16,pH,SBCK,
GVWGA1,Creek Water,,2011-11-06,Temp,11:26:00 AM,Average,,13.2,Deg C,SBCK,
GVWGA1,Creek Water,,2011-11-06,TURB,11:26:00 AM,Average,,4.43,NTU,SBCK,
GVWGA1,Creek Water,,2011-12-11,Conductivity,4:35:00 PM,Average,,2643,uS,SBCK,
GVWGA1,Creek Water,,2011-12-11,DO,4:35:00 PM,Average,,12.09,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2011-12-11,DO % Sat,4:35:00 PM,Average,,109.03,% Sat,SBCK,
GVWGA1,Creek Water,,2011-12-11,pH,4:35:00 PM,Average,,8.2,pH,SBCK,
GVWGA1,Creek Water,,2011-12-11,Temp,4:35:00 PM,Average,,10.6,Deg C,SBCK,
GVWGA1,Creek Water,,2011-12-11,TURB,4:35:00 PM,Average,,2.09,NTU,SBCK,
GVWGA1,Creek Water,,2012-01-08,Conductivity,11:01:00 AM,Average,,2767,uS,SBCK,
GVWGA1,Creek Water,,2012-01-08,DO,11:01:00 AM,Average,,12.18,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2012-01-08,DO % Sat,11:01:00 AM,Average,,107.5,% Sat,SBCK,
GVWGA1,Creek Water,,2012-01-08,pH,11:01:00 AM,Average,,8.17,pH,SBCK,
GVWGA1,Creek Water,,2012-01-08,Temp,11:01:00 AM,Average,,10.2,Deg C,SBCK,
GVWGA1,Creek Water,,2012-01-08,TURB,11:01:00 AM,Average,,1.05,NTU,SBCK,
GVWGA1,Creek Water,,2012-02-10,Conductivity,2:14:00 PM,Average,,2710,uS,SBCK,
GVWGA1,Creek Water,,2012-02-10,DO,2:14:00 PM,Average,,17.31,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2012-02-10,DO % Sat,2:14:00 PM,Average,,170.23,% Sat,SBCK,
GVWGA1,Creek Water,,2012-02-10,pH,2:14:00 PM,Average,,8.12,pH,SBCK,
GVWGA1,Creek Water,,2012-02-10,Temp,2:14:00 PM,Average,,14.7,Deg C,SBCK,
GVWGA1,Creek Water,,2012-02-10,TURB,2:14:00 PM,Average,,0.77,NTU,SBCK,
GVWGA1,Creek Water,,2012-03-04,Conductivity,11:09:00 AM,Average,,2860,uS,SBCK,
GVWGA1,Creek Water,,2012-03-04,DO,11:09:00 AM,Average,,11.62,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2012-03-04,DO % Sat,11:09:00 AM,Average,,107.27,% Sat,SBCK,
GVWGA1,Creek Water,,2012-03-04,pH,11:09:00 AM,Average,,8.04,pH,SBCK,
GVWGA1,Creek Water,,2012-03-04,Temp,11:09:00 AM,Average,,11.8,Deg C,SBCK,
GVWGA1,Creek Water,,2012-03-04,TURB,11:09:00 AM,Average,,2.26,NTU,SBCK,
GVWGA1,Creek Water,,2012-04-15,Conductivity,11:05:00 AM,Average,,1753,uS,SBCK,
GVWGA1,Creek Water,,2012-04-15,DO,11:05:00 AM,Average,,9.91,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2012-04-15,DO % Sat,11:05:00 AM,Average,,92.67,% Sat,SBCK,
GVWGA1,Creek Water,,2012-04-15,pH,11:05:00 AM,Average,,8.08,pH,SBCK,
GVWGA1,Creek Water,,2012-04-15,Temp,11:05:00 AM,Average,,12.8,Deg C,SBCK,
GVWGA1,Creek Water,,2012-04-15,TURB,11:05:00 AM,Average,,19.27,NTU,SBCK,
GVWGA1,Creek Water,,2012-05-06,Conductivity,11:08:00 AM,Average,,2750,uS,SBCK,
GVWGA1,Creek Water,,2012-05-06,pH,11:08:00 AM,Average,,7.99,pH,SBCK,
GVWGA1,Creek Water,,2012-05-06,Temp,11:08:00 AM,Average,,17.3,Deg C,SBCK,
GVWGA1,Creek Water,,2012-05-06,TURB,11:08:00 AM,Average,,7.82,NTU,SBCK,
GVWGA1,Creek Water,,2012-06-03,Conductivity,11:00:00 AM,Average,,3193,uS,SBCK,
GVWGA1,Creek Water,,2012-06-03,DO,11:00:00 AM,Average,,8.24,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2012-06-03,DO % Sat,11:00:00 AM,Average,,86.27,% Sat,SBCK,
GVWGA1,Creek Water,,2012-06-03,pH,11:00:00 AM,Average,,8.01,pH,SBCK,
GVWGA1,Creek Water,,2012-06-03,Temp,11:00:00 AM,Average,,17.7,Deg C,SBCK,
GVWGA1,Creek Water,,2012-07-08,Conductivity,11:34:00 AM,Average,,3080,uS,SBCK,
GVWGA1,Creek Water,,2012-07-08,DO,11:34:00 AM,Average,,10.11,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2012-07-08,DO % Sat,11:34:00 AM,Average,,106.8,% Sat,SBCK,
GVWGA1,Creek Water,,2012-07-08,pH,11:34:00 AM,Average,,8.13,pH,SBCK,
GVWGA1,Creek Water,,2012-07-08,Temp,11:34:00 AM,Average,,18.2,Deg C,SBCK,
GVWGA1,Creek Water,,2012-07-08,TURB,11:34:00 AM,Average,,1.74,NTU,SBCK,
GVWGA1,Creek Water,Diel AM,2012-07-17,Conductivity,5:28:00 AM,Average,,2950,uS,SBCK,
GVWGA1,Creek Water,Diel PM,2012-07-17,Conductivity,1:29:00 PM,Average,,3043,uS,SBCK,
GVWGA1,Creek Water,Diel AM,2012-07-17,DO,5:28:00 AM,Average,,6.35,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel PM,2012-07-17,DO,1:29:00 PM,Average,,11.06,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel AM,2012-07-17,DO % Sat,5:28:00 AM,Average,,67.63,% Sat,SBCK,
GVWGA1,Creek Water,Diel PM,2012-07-17,DO % Sat,1:29:00 PM,Average,,119.4,% Sat,SBCK,
GVWGA1,Creek Water,Diel AM,2012-07-17,pH,5:28:00 AM,Average,,8.01,pH,SBCK,
GVWGA1,Creek Water,Diel PM,2012-07-17,pH,1:29:00 PM,Average,,8.14,pH,SBCK,
GVWGA1,Creek Water,Diel AM,2012-07-17,Temp,5:28:00 AM,Average,,18.3,Deg C,SBCK,
GVWGA1,Creek Water,Diel PM,2012-07-17,Temp,1:29:00 PM,Average,,19,Deg C,SBCK,
GVWGA1,Creek Water,Diel AM,2012-07-17,TURB,5:28:00 AM,Average,,18.3,NTU,SBCK,
GVWGA1,Creek Water,Diel PM,2012-08-09,Conductivity,1:59:00 PM,Average,,3113,uS,SBCK,
GVWGA1,Creek Water,Diel AM,2012-08-09,Conductivity,5:28:00 AM,Average,,3160,uS,SBCK,
GVWGA1,Creek Water,Diel AM,2012-08-09,DO,5:28:00 AM,Average,,6.87,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel PM,2012-08-09,DO,1:59:00 PM,Average,,11.13,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel AM,2012-08-09,DO % Sat,5:28:00 AM,Average,,75.1,% Sat,SBCK,
GVWGA1,Creek Water,Diel PM,2012-08-09,DO % Sat,1:59:00 PM,Average,,126.7,% Sat,SBCK,
GVWGA1,Creek Water,Diel AM,2012-08-09,pH,5:28:00 AM,Average,,7.89,pH,SBCK,
GVWGA1,Creek Water,Diel PM,2012-08-09,pH,1:59:00 PM,Average,,8.17,pH,SBCK,
GVWGA1,Creek Water,Diel AM,2012-08-09,Temp,5:28:00 AM,Average,,19.7,Deg C,SBCK,
GVWGA1,Creek Water,Diel PM,2012-08-09,Temp,1:59:00 PM,Average,,21.8,Deg C,SBCK,
GVWGA1,Creek Water,Diel AM,2012-08-09,TURB,5:28:00 AM,Average,,2.87,NTU,SBCK,
GVWGA1,Creek Water,,2012-09-09,Conductivity,10:45:00 AM,Average,,3447,uS,SBCK,
GVWGA1,Creek Water,,2012-09-09,DO,10:45:00 AM,Average,,7.81,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2012-09-09,DO % Sat,10:45:00 AM,Average,,86.43,% Sat,SBCK,
GVWGA1,Creek Water,,2012-09-09,pH,10:45:00 AM,Average,,7.79,pH,SBCK,
GVWGA1,Creek Water,,2012-09-09,Temp,10:45:00 AM,Average,,19.7,Deg C,SBCK,
GVWGA1,Creek Water,,2012-09-09,TURB,10:45:00 AM,Average,,1.87,NTU,SBCK,
GVWGA1,Creek Water,Diel AM,2012-09-13,Conductivity,5:04:00 AM,Average,,3330,uS,SBCK,
GVWGA1,Creek Water,Diel PM,2012-09-13,Conductivity,1:03:00 AM,Average,,3340,uS,SBCK,
GVWGA1,Creek Water,Diel AM,2012-09-13,DO,5:04:00 AM,Average,,6.14,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel PM,2012-09-13,DO,1:03:00 AM,Average,,8.93,mg/L ppm,SBCK,
GVWGA1,Creek Water,Diel AM,2012-09-13,DO % Sat,5:04:00 AM,Average,,67.7,% Sat,SBCK,
GVWGA1,Creek Water,Diel PM,2012-09-13,DO % Sat,1:03:00 AM,Average,,100.67,% Sat,SBCK,
GVWGA1,Creek Water,Diel AM,2012-09-13,pH,5:04:00 AM,Average,,7.3,pH,SBCK,
GVWGA1,Creek Water,Diel PM,2012-09-13,pH,1:03:00 AM,Average,,7.8,pH,SBCK,
GVWGA1,Creek Water,Diel AM,2012-09-13,Temp,5:04:00 AM,Average,,20,Deg C,SBCK,
GVWGA1,Creek Water,Diel PM,2012-09-13,Temp,1:03:00 AM,Average,,21.2,Deg C,SBCK,
GVWGA1,Creek Water,Diel AM,2012-09-13,TURB,5:04:00 AM,Average,,1.67,NTU,SBCK,
GVWGA1,Creek Water,,2012-10-07,Conductivity,11:08:00 AM,Average,,3250,uS,SBCK,
GVWGA1,Creek Water,,2012-10-07,DO,11:08:00 AM,Average,,8.82,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2012-10-07,DO % Sat,11:08:00 AM,Average,,94.25,% Sat,SBCK,
GVWGA1,Creek Water,,2012-10-07,pH,11:08:00 AM,Average,,8.1,pH,SBCK,
GVWGA1,Creek Water,,2012-10-07,Temp,11:08:00 AM,Average,,18.8,Deg C,SBCK,
GVWGA1,Creek Water,,2012-10-07,TURB,11:08:00 AM,Average,,2.2,NTU,SBCK,
GVWGA1,Creek Water,,2012-11-04,Conductivity,4:20:00 PM,Average,,3410,uS,SBCK,
GVWGA1,Creek Water,,2012-11-04,DO,4:20:00 PM,Average,,10.31,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2012-11-04,DO % Sat,4:20:00 PM,Average,,100.73,% Sat,SBCK,
GVWGA1,Creek Water,,2012-11-04,pH,4:20:00 PM,Average,,8.18,pH,SBCK,
GVWGA1,Creek Water,,2012-11-04,Temp,4:20:00 PM,Average,,14.3,Deg C,SBCK,
GVWGA1,Creek Water,,2012-11-04,TURB,4:20:00 PM,Average,,3.05,NTU,SBCK,
GVWGA1,Creek Water,,2012-12-02,Conductivity,11:04:00 AM,Average,,759,uS,SBCK,
GVWGA1,Creek Water,,2012-12-02,DO,11:04:00 AM,Average,,9.06,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2012-12-02,DO % Sat,11:04:00 AM,Average,,93.2,% Sat,SBCK,
GVWGA1,Creek Water,,2012-12-02,Temp,11:04:00 AM,Average,,16.9,Deg C,SBCK,
GVWGA1,Creek Water,,2012-12-02,TURB,11:04:00 AM,Average,,9.23,NTU,SBCK,
GVWGA1,Creek Water,,2013-01-06,Conductivity,11:10:00 AM,Average,,934,uS,SBCK,
GVWGA1,Creek Water,,2013-01-06,DO,11:10:00 AM,Average,,10.2,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2013-01-06,DO % Sat,11:10:00 AM,Average,,91.73,% Sat,SBCK,
GVWGA1,Creek Water,,2013-01-06,pH,11:10:00 AM,Average,,7.51,pH,SBCK,
GVWGA1,Creek Water,,2013-01-06,Temp,11:10:00 AM,Average,,11.2,Deg C,SBCK,
GVWGA1,Creek Water,,2013-01-06,TURB,11:10:00 AM,Average,,12.07,NTU,SBCK,
GVWGA1,Creek Water,,2013-02-03,Conductivity,10:35:00 AM,Average,,2463,uS,SBCK,
GVWGA1,Creek Water,,2013-02-03,DO,10:35:00 AM,Average,,10.55,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2013-02-03,DO % Sat,10:35:00 AM,Average,,97.33,% Sat,SBCK,
GVWGA1,Creek Water,,2013-02-03,pH,10:35:00 AM,Average,,8.02,pH,SBCK,
GVWGA1,Creek Water,,2013-02-03,Temp,10:35:00 AM,Average,,12.2,Deg C,SBCK,
GVWGA1,Creek Water,,2013-02-03,TURB,10:35:00 AM,Average,,1.98,NTU,SBCK,
GVWGA1,Creek Water,,2013-03-03,Conductivity,11:39:00 AM,Average,,2643,uS,SBCK,
GVWGA1,Creek Water,,2013-03-03,DO,11:39:00 AM,Average,,12.07,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2013-03-03,DO % Sat,11:39:00 AM,Average,,117.3,% Sat,SBCK,
GVWGA1,Creek Water,,2013-03-03,pH,11:39:00 AM,Average,,8.16,pH,SBCK,
GVWGA1,Creek Water,,2013-03-03,Temp,11:39:00 AM,Average,,14.2,Deg C,SBCK,
GVWGA1,Creek Water,,2013-04-07,Conductivity,11:00:00 AM,Average,,2733,uS,SBCK,
GVWGA1,Creek Water,,2013-04-07,DO,11:00:00 AM,Average,,6.83,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2013-04-07,DO % Sat,11:00:00 AM,Average,,69.77,% Sat,SBCK,
GVWGA1,Creek Water,,2013-04-07,pH,11:00:00 AM,Average,,7.78,pH,SBCK,
GVWGA1,Creek Water,,2013-04-07,Temp,11:00:00 AM,Average,,16.8,Deg C,SBCK,
GVWGA1,Creek Water,,2013-05-05,Conductivity,11:00:00 AM,Average,,3140,uS,SBCK,
GVWGA1,Creek Water,,2013-05-05,DO,11:00:00 AM,Average,,7.5,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2013-05-05,DO % Sat,11:00:00 AM,Average,,77.23,% Sat,SBCK,
GVWGA1,Creek Water,,2013-05-05,pH,11:00:00 AM,Average,,7.94,pH,SBCK,
GVWGA1,Creek Water,,2013-05-05,Temp,11:00:00 AM,Average,,16.9,Deg C,SBCK,
GVWGA1,Creek Water,,2013-06-02,Conductivity,10:45:00 AM,Average,,3400,uS,SBCK,
GVWGA1,Creek Water,,2013-06-02,DO,10:45:00 AM,Average,,6.97,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2013-06-02,DO % Sat,10:45:00 AM,Average,,74.77,% Sat,SBCK,
GVWGA1,Creek Water,,2013-06-02,pH,10:45:00 AM,Average,,7.86,pH,SBCK,
GVWGA1,Creek Water,,2013-06-02,Temp,10:45:00 AM,Average,,18.9,Deg C,SBCK,
GVWGA1,Creek Water,,2013-08-12,Conductivity,2:20:00 PM,Average,,3280,uS,SBCK,
GVWGA1,Creek Water,,2013-08-12,DO,2:20:00 PM,Average,,10.39,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2013-08-12,DO % Sat,2:20:00 PM,Average,,114.7,% Sat,SBCK,
GVWGA1,Creek Water,,2013-08-12,pH,2:20:00 PM,Average,,8.12,pH,SBCK,
GVWGA1,Creek Water,,2013-08-12,Temp,2:20:00 PM,Average,,20.3,Deg C,SBCK,
GVWGA1,Creek Water,,2013-09-08,Conductivity,12:16:00 PM,Average,,1451,uS,SBCK,
GVWGA1,Creek Water,,2013-09-08,DO,12:16:00 PM,Average,,9.55,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2013-09-08,DO % Sat,12:16:00 PM,Average,,105.63,% Sat,SBCK,
GVWGA1,Creek Water,,2013-09-08,pH,12:16:00 PM,Average,,7.94,pH,SBCK,
GVWGA1,Creek Water,,2013-09-08,Temp,12:16:00 PM,Average,,20.2,Deg C,SBCK,
GVWGA1,Creek Water,,2013-10-13,Conductivity,12:10:00 PM,Average,,3673,uS,SBCK,
GVWGA1,Creek Water,,2013-10-13,DO,12:10:00 PM,Average,,12.22,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2013-10-13,DO % Sat,12:10:00 PM,Average,,122.15,% Sat,SBCK,
GVWGA1,Creek Water,,2013-10-13,pH,12:10:00 PM,Average,,8.09,pH,SBCK,
GVWGA1,Creek Water,,2013-10-13,Temp,12:10:00 PM,Average,,15.5,Deg C,SBCK,
GVWGA1,Creek Water,,2013-10-13,TURB,12:10:00 PM,Average,,6.46,NTU,SBCK,
GVWGA1,Creek Water,,2013-11-03,Conductivity,11:00:00 AM,Average,,3573,uS,SBCK,
GVWGA1,Creek Water,,2013-11-03,DO,11:00:00 AM,Average,,10,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2013-11-03,DO % Sat,11:00:00 AM,Average,,96.5,% Sat,SBCK,
GVWGA1,Creek Water,,2013-11-03,pH,11:00:00 AM,Average,,8.09,pH,SBCK,
GVWGA1,Creek Water,,2013-11-03,Temp,11:00:00 AM,Average,,13.8,Deg C,SBCK,
GVWGA1,Creek Water,,2013-11-03,TURB,11:00:00 AM,Average,,3.64,NTU,SBCK,
GVWGA1,Creek Water,,2013-12-13,Conductivity,4:54:00 PM,Average,,3570,uS,SBCK,Rain day before
GVWGA1,Creek Water,,2013-12-13,DO,4:54:00 PM,Average,,11.44,mg/L ppm,SBCK,Rain day before
GVWGA1,Creek Water,,2013-12-13,DO % Sat,4:54:00 PM,Average,,95.77,% Sat,SBCK,Rain day before
GVWGA1,Creek Water,,2013-12-13,pH,4:54:00 PM,Average,,7.61,pH,SBCK,Rain day before
GVWGA1,Creek Water,,2013-12-13,Temp,4:54:00 PM,Average,,7.9,Deg C,SBCK,Rain day before
GVWGA1,Creek Water,,2013-12-13,TURB,4:54:00 PM,Average,,1.53,NTU,SBCK,Rain day before
GVWGA1,Creek Water,,2014-01-05,Conductivity,11:20:00 AM,Average,,3640,uS,SBCK,
GVWGA1,Creek Water,,2014-01-05,DO,11:20:00 AM,Average,,10.2,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2014-01-05,DO % Sat,11:20:00 AM,Average,,87.6,% Sat,SBCK,
GVWGA1,Creek Water,,2014-01-05,pH,11:20:00 AM,Average,,8.1,pH,SBCK,
GVWGA1,Creek Water,,2014-01-05,Temp,11:20:00 AM,Average,,9.2,Deg C,SBCK,
GVWGA1,Creek Water,,2014-01-05,TURB,11:20:00 AM,Average,,1.38,NTU,SBCK,
GVWGA1,Creek Water,,2014-02-02,Conductivity,11:29:00 AM,Average,,3800,uS,SBCK,
GVWGA1,Creek Water,,2014-02-02,DO,11:29:00 AM,Average,,11.04,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2014-02-02,DO % Sat,11:29:00 AM,Average,,96.8,% Sat,SBCK,
GVWGA1,Creek Water,,2014-02-02,pH,11:29:00 AM,Average,,8.01,pH,SBCK,
GVWGA1,Creek Water,,2014-02-02,Temp,11:29:00 AM,Average,,9.8,Deg C,SBCK,
GVWGA1,Creek Water,,2014-02-02,TURB,11:29:00 AM,Average,,3.32,NTU,SBCK,
GVWGA1,Creek Water,,2014-03-02,Conductivity,11:05:00 AM,Average,,689,uS,SBCK,
GVWGA1,Creek Water,,2014-03-02,pH,11:05:00 AM,Average,,7.84,pH,SBCK,
GVWGA1,Creek Water,,2014-03-02,TURB,11:05:00 AM,Average,,38.43,NTU,SBCK,
GVWGA1,Creek Water,,2014-04-13,Conductivity,11:30:00 AM,Average,,3347,uS,SBCK,
GVWGA1,Creek Water,,2014-04-13,DO,11:30:00 AM,Average,,9.24,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2014-04-13,DO % Sat,11:30:00 AM,Average,,90,% Sat,SBCK,
GVWGA1,Creek Water,,2014-04-13,pH,11:30:00 AM,Average,,6.52,pH,SBCK,
GVWGA1,Creek Water,,2014-04-13,Temp,11:30:00 AM,Average,,14.4,Deg C,SBCK,
GVWGA1,Creek Water,,2014-04-13,TURB,11:30:00 AM,Average,,4.98,NTU,SBCK,
GVWGA1,Creek Water,,2014-08-03,DO,10:15:00 AM,Average,,7.26,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2014-08-03,DO % Sat,10:15:00 AM,Average,,79.87,% Sat,SBCK,
GVWGA1,Creek Water,,2014-08-03,pH,10:15:00 AM,Average,,8.07,pH,SBCK,
GVWGA1,Creek Water,,2014-08-03,Temp,10:15:00 AM,Average,,20.2,Deg C,SBCK,
GVWGA1,Creek Water,,2014-08-03,TURB,10:15:00 AM,Average,,20.57,NTU,SBCK,
GVWGA1,Creek Water,,2014-11-09,Conductivity,12:25:00 PM,Average,,2380,uS,SBCK,
GVWGA1,Creek Water,,2014-11-09,DO,12:25:00 PM,Average,,7.55,mg/L ppm,SBCK,
GVWGA1,Creek Water,,2014-11-09,DO % Sat,12:25:00 PM,Average,,76.2,% Sat,SBCK,
GVWGA1,Creek Water,,2014-11-09,pH,12:25:00 PM,Average,,7.74,pH,SBCK,
GVWGA1,Creek Water,,2014-11-09,Temp,12:25:00 PM,Average,,15.9,Deg C,SBCK,
