station id,water year,year,month,day,dailyrain,code
334,1995,1995,1,10,5.57,
334,1995,1995,1,11,2.18,
334,1995,1995,1,12,0.62,
334,1995,1995,1,14,0.02,
334,1995,1995,1,15,0.44,
334,1995,1995,1,16,0.05,
334,1995,1995,1,21,0.6,
334,1995,1995,1,23,0.39,
334,1995,1995,1,24,2.53,
334,1995,1995,1,25,2.26,
334,1995,1995,1,26,0.16,
334,1995,1995,2,8,0.63,
334,1995,1995,2,9,0.13,
334,1995,1995,2,14,0.68,
334,1995,1995,3,2,0.22,
334,1995,1995,3,3,0.65,
334,1995,1995,3,5,0.77,
334,1995,1995,3,6,1.47,
334,1995,1995,3,11,4.2,
334,1995,1995,3,12,0.77,
334,1995,1995,3,21,0.48,
334,1995,1995,3,23,1,
334,1995,1995,4,16,0.35,
334,1995,1995,5,15,0.68,
334,1995,1995,5,16,0.08,
334,1995,1995,6,16,0.21,
334,1995,1995,6,17,0.18,
334,1996,1995,11,1,0.2,
334,1996,1995,12,12,0.2,
334,1996,1995,12,13,2.1,
334,1996,1995,12,14,0.23,
334,1996,1995,12,23,0.93,
334,1996,1995,12,24,0.03,
334,1996,1996,1,17,0.4,
334,1996,1996,1,19,0.27,
334,1996,1996,1,22,0.13,
334,1996,1996,1,25,0.22,
334,1996,1996,1,28,0.24,
334,1996,1996,1,31,0.92,
334,1996,1996,2,1,0.7,
334,1996,1996,2,3,0.67,
334,1996,1996,2,4,0.41,
334,1996,1996,2,5,0.03,
334,1996,1996,2,6,0.29,
334,1996,1996,2,16,0.1,
334,1996,1996,2,19,0.02,
334,1996,1996,2,20,3.1,
334,1996,1996,2,21,1.61,
334,1996,1996,2,25,0.13,
334,1996,1996,2,28,0.45,
334,1996,1996,2,29,0.05,
334,1996,1996,3,4,0.32,
334,1996,1996,3,5,0.23,
334,1996,1996,3,13,0.93,
334,1996,1996,3,14,0.31,
334,1996,1996,3,28,0.06,
334,1996,1996,4,2,0.51,
334,1996,1996,4,16,0.15,
334,1996,1996,4,17,0.33,
334,1996,1996,5,15,0.31,
334,1996,1996,5,16,0.22,
334,1997,1996,10,30,2.19,
334,1997,1996,11,20,0.02,
334,1997,1996,11,21,0.65,
334,1997,1996,11,22,1.68,
334,1997,1996,12,10,1.82,
334,1997,1996,12,11,1.95,
334,1997,1996,12,12,0.28,
334,1997,1996,12,13,0.02,
334,1997,1996,12,22,0.58,
334,1997,1996,12,27,0.3,
334,1997,1996,12,30,0.09,
334,1997,1997,1,1,0.12,
334,1997,1997,1,2,0.63,
334,1997,1997,1,3,0.71,
334,1997,1997,1,5,0.06,
334,1997,1997,1,12,0.04,
334,1997,1997,1,13,0.36,
334,1997,1997,1,14,0.04,
334,1997,1997,1,15,0.5,
334,1997,1997,1,20,0.33,
334,1997,1997,1,21,0.18,
334,1997,1997,1,22,0.24,
334,1997,1997,1,23,1.35,
334,1997,1997,1,25,0.27,
334,1997,1997,1,26,1.17,
334,1997,1997,1,27,0.21,
334,1997,1997,2,18,0.05,E432
334,1997,1997,7,23,0.01,E432
334,1997,1997,8,18,0.05,E432
334,1997,1997,8,19,0.04,E432
334,1998,1997,9,26,0.14,
334,1998,1997,11,11,0.71,
334,1998,1997,11,12,0.04,
334,1998,1997,11,13,0.18,
334,1998,1997,11,16,0.52,
334,1998,1997,11,26,0.56,
334,1998,1997,11,27,0.2,
334,1998,1997,11,30,0.72,
334,1998,1997,12,5,0.82,
334,1998,1997,12,6,4.58,
334,1998,1997,12,8,0.43,
334,1998,1997,12,15,0.03,
334,1998,1997,12,18,0.1,
334,1998,1997,12,19,0.91,
334,1998,1998,1,3,0.46,
334,1998,1998,1,4,0.25,
334,1998,1998,1,5,0.45,
334,1998,1998,1,9,0.13,
334,1998,1998,1,10,1.73,
334,1998,1998,1,11,0.04,
334,1998,1998,1,12,0.24,
334,1998,1998,1,14,0.2,
334,1998,1998,1,16,0.16, 
334,1998,1998,1,19,0.48, 
334,1998,1998,1,29,0.84,
334,1998,1998,1,30,0.04,
334,1998,1998,2,1,0.34,
334,1998,1998,2,2,3.02,
334,1998,1998,2,3,2.65,
334,1998,1998,2,4,0.33,
334,1998,1998,2,6,1.71,
334,1998,1998,2,7,0.41,
334,1998,1998,2,8,1.92,
334,1998,1998,2,9,0.61,
334,1998,1998,2,14,1.4,
334,1998,1998,2,15,0.53,
334,1998,1998,2,17,0.88,
334,1998,1998,2,20,0.91,
334,1998,1998,2,22,1.97,
334,1998,1998,2,23,1.45,
334,1998,1998,2,24,1.68,
334,1998,1998,3,6,0.95,
334,1998,1998,3,14,0.02,
334,1998,1998,3,25,1.43,
334,1998,1998,3,26,0.35,
334,1998,1998,3,27,0.16,
334,1998,1998,4,1,0.98,
334,1998,1998,4,2,0.02,
334,1998,1998,4,4,0.5,
334,1998,1998,4,5,0.07,
334,1998,1998,4,11,0.2,E
334,1998,1998,4,12,0.98,
334,1998,1998,5,2,0.5,
334,1998,1998,5,3,1.1,
334,1998,1998,5,4,0.07,
334,1998,1998,5,5,0.39,
334,1998,1998,5,6,0.35,
334,1998,1998,5,12,0.28,
334,1998,1998,5,13,0.7,
334,1998,1998,5,29,0.15,
334,1999,1998,9,3,0.05,
334,1999,1998,9,4,0.05,
334,1999,1998,9,5,0.05,
334,1999,1998,9,6,0.1,
334,1999,1998,9,7,0.05,
334,1999,1998,11,8,0.2,
334,1999,1998,11,11,0.02,
334,1999,1998,11,29,0.55,
334,1999,1998,12,1,0.49,
334,1999,1998,12,2,0.21,
334,1999,1998,12,6,0.29,
334,1999,1999,1,20,0.15,
334,1999,1999,1,21,0.25,
334,1999,1999,1,24,0.12,
334,1999,1999,1,25,0.25,
334,1999,1999,1,26,0.25,
334,1999,1999,1,27,0.35,
334,1999,1999,1,31,0.62,
334,1999,1999,2,8,0.11,
334,1999,1999,2,9,0.28,
334,1999,1999,3,9,0.15,
334,1999,1999,3,11,0.29,
334,1999,1999,3,15,0.64,
334,1999,1999,3,16,0.38,
334,1999,1999,3,20,0.77,
334,1999,1999,3,21,0.07,
334,1999,1999,3,23,0.08,
334,1999,1999,3,25,0.5,
334,1999,1999,3,26,1.25,
334,1999,1999,4,6,0.38,
334,1999,1999,4,7,0.37,
334,1999,1999,4,9,0.21,
334,1999,1999,4,12,1.4,
334,2000,1999,11,8,1,
334,2000,1999,11,20,0.21,
334,2000,2000,1,18,0.3,
334,2000,2000,1,24,0.13,
334,2000,2000,1,25,1.23,
334,2000,2000,1,26,0.46,
334,2000,2000,1,31,0.19,
334,2000,2000,2,4,0.32,
334,2000,2000,2,10,0.25,
334,2000,2000,2,11,0.95,
334,2000,2000,2,12,0.95,
334,2000,2000,2,13,0.4,
334,2000,2000,2,14,0.75,
334,2000,2000,2,15,0.33,
334,2000,2000,2,16,0.07,
334,2000,2000,2,17,0.22,
334,2000,2000,2,20,0.64,
334,2000,2000,2,21,1.55,
334,2000,2000,2,22,0.45,
334,2000,2000,2,23,1.86,
334,2000,2000,2,25,0.13,
334,2000,2000,2,28,0.95,
334,2000,2000,2,29,0.04,
334,2000,2000,3,3,0.17,
334,2000,2000,3,4,0.55,
334,2000,2000,3,5,0.82,
334,2000,2000,3,6,0.75,
334,2000,2000,3,7,0.05,
334,2000,2000,3,8,0.95,
334,2000,2000,3,9,0.06,
334,2000,2000,4,15,0.05,
334,2000,2000,4,17,1.5,
334,2000,2000,4,18,1.7,
334,2000,2000,4,19,0.03,
334,2001,2000,10,12,0.07,
334,2001,2000,10,27,1.31,E486
334,2001,2000,10,28,0.46,E486
334,2001,2000,10,29,0.34,
334,2001,2000,10,30,0.19,
334,2001,2000,12,7,0.12,
334,2001,2001,1,8,0.44,
334,2001,2001,1,11,4.05,
334,2001,2001,1,12,1.03,
334,2001,2001,1,24,0.87,
334,2001,2001,1,26,0.73,
334,2001,2001,2,10,0.9,
334,2001,2001,2,11,0.14,
334,2001,2001,2,12,1.08,
334,2001,2001,2,13,1,
334,2001,2001,2,14,0.17,
334,2001,2001,2,18,0.1,
334,2001,2001,2,19,0.21,
334,2001,2001,2,20,0.58,
334,2001,2001,2,21,0.04,
334,2001,2001,2,23,0.14,
334,2001,2001,2,24,0.13,
334,2001,2001,2,25,0.5,
334,2001,2001,2,26,0.41,
334,2001,2001,2,28,0.12,
334,2001,2001,3,1,0.51,
334,2001,2001,3,4,0.1,
334,2001,2001,3,5,5.3,
334,2001,2001,3,6,2.04,
334,2001,2001,3,7,0.1,
334,2001,2001,4,7,0.65,
334,2001,2001,4,21,0.33,
334,2002,2001,10,30,0.08,
334,2002,2001,10,31,0.55,
334,2002,2001,11,11,0.5,
334,2002,2001,11,12,0.02,
334,2002,2001,11,13,1.09,
334,2002,2001,11,24,0.1,
334,2002,2001,11,25,1.22,
334,2002,2001,11,29,0.47,
334,2002,2001,11,30,0.07,
334,2002,2001,12,1,0.02,
334,2002,2001,12,3,0.63,
334,2002,2001,12,10,0.01,
334,2002,2001,12,15,0.16,
334,2002,2001,12,20,0.07,
334,2002,2001,12,21,0.39,
334,2002,2001,12,29,0.25,
334,2002,2001,12,30,0.37,
334,2002,2001,12,31,0.26,
334,2002,2002,1,3,0.14,
334,2002,2002,1,27,0.05,
334,2002,2002,1,28,1.15,
334,2002,2002,2,17,0.36,
334,2002,2002,2,18,0.05,
334,2002,2002,3,7,0.27,
334,2002,2002,3,18,0.1,
334,2002,2002,3,23,0.1,
334,2002,2002,5,21,0.09,
334,2002,2002,6,9,0.02,
334,2003,2002,9,29,0.26,
334,2003,2002,11,7,0.05,
334,2003,2002,11,8,3.9,
334,2003,2002,11,9,1.68,
334,2003,2002,11,10,0.15,
334,2003,2002,11,30,0.08,
334,2003,2002,12,15,0.5,
334,2003,2002,12,16,0.07,
334,2003,2002,12,17,2.15,
334,2003,2002,12,18,0.17,
334,2003,2002,12,20,1.95,
334,2003,2002,12,22,0.98,
334,2003,2002,12,29,0.51,
334,2003,2003,1,1,0.08,
334,2003,2003,2,11,0.51,
334,2003,2003,2,12,0.49,
334,2003,2003,2,13,1.1,
334,2003,2003,2,14,0.25,
334,2003,2003,2,25,0.2,
334,2003,2003,2,27,0.1,
334,2003,2003,3,5,0.14,
334,2003,2003,3,15,3.65,
334,2003,2003,4,14,1.1,
334,2003,2003,4,28,0.06,
334,2003,2003,5,3,1.37,
334,2003,2003,5,4,0.16,
334,2003,2003,5,7,0.01,
334,2003,2003,6,3,0.02,
334,2003,2003,6,9,0.05,
334,2003,2003,6,10,0.02,
334,2004,2003,11,1,0.68,
334,2004,2003,11,3,0.06,
334,2004,2003,11,4,0.05,
334,2004,2003,11,9,0.61,
334,2004,2003,11,11,0.03,
334,2004,2003,12,15,0.27,
334,2004,2003,12,23,0.1,
334,2004,2003,12,24,0.45,
334,2004,2003,12,25,0.36,
334,2004,2003,12,26,1.32,
334,2004,2003,12,30,0.02,
334,2004,2004,1,2,0.28,
334,2004,2004,1,4,0.04,
334,2004,2004,2,3,0.68,
334,2004,2004,2,18,0.3,
334,2004,2004,2,19,0.45,
334,2004,2004,2,21,0.06,
334,2004,2004,2,23,0.39,
334,2004,2004,2,26,3.29,
334,2004,2004,3,2,0.47,
334,2005,2004,10,17,0.32,
334,2005,2004,10,18,0.29,
334,2005,2004,10,19,0.21,
334,2005,2004,10,20,2.21,
334,2005,2004,10,27,1.02,
334,2005,2004,11,4,0.1,
334,2005,2004,11,28,0.05,
334,2005,2004,12,5,0.17,
334,2005,2004,12,6,0.1,
334,2005,2004,12,8,0.26,E440
334,2005,2004,12,27,0.05,
334,2005,2004,12,28,3.35,
334,2005,2004,12,29,0.97,
334,2005,2004,12,30,0.1,
334,2005,2004,12,31,1.34,
334,2005,2005,1,2,0.16,
334,2005,2005,1,3,1.2,
334,2005,2005,1,7,0.8,
334,2005,2005,1,8,1.48,
334,2005,2005,1,9,2.95,
334,2005,2005,1,10,4.25,
334,2005,2005,1,11,0.74,
334,2005,2005,1,12,0.02,
334,2005,2005,1,27,0.02,
334,2005,2005,1,28,0.24,
334,2005,2005,1,29,0.23,
334,2005,2005,2,11,0.45,
334,2005,2005,2,16,0.25,
334,2005,2005,2,18,0.9,
334,2005,2005,2,19,1.01,
334,2005,2005,2,20,0.05,
334,2005,2005,2,21,2.4,
334,2005,2005,2,22,0.55,
334,2005,2005,2,23,1.24,
334,2005,2005,2,28,0.08,
334,2005,2005,3,3,0.12,
334,2005,2005,3,4,0.4,
334,2005,2005,3,5,0.22,
334,2005,2005,3,19,0.35,
334,2005,2005,3,21,0.08,
334,2005,2005,3,23,2.1,
334,2005,2005,3,28,0.2,
334,2005,2005,4,28,0.96,
334,2005,2005,5,5,0.01,
334,2005,2005,5,6,0.7,
334,2005,2005,5,9,0.29,
334,2006,2005,9,26,0.02,
334,2006,2005,10,17,0.05,
334,2006,2005,10,18,0.72,
334,2006,2005,10,19,0.02,
334,2006,2005,10,23,0.06,
334,2006,2005,10,24,0.07,
334,2006,2005,10,25,0.16,
334,2006,2005,11,9,1,
334,2006,2005,11,10,0.77,
334,2006,2005,12,2,0.31,
334,2006,2005,12,3,0.2,
334,2006,2005,12,19,0.05,
334,2006,2005,12,26,0.14,
334,2006,2005,12,31,0.2,
334,2006,2006,1,1,2,
334,2006,2006,1,2,2.38,
334,2006,2006,1,3,0.23,
334,2006,2006,2,18,0.17,
334,2006,2006,2,19,0.15,
334,2006,2006,2,27,0.15,
334,2006,2006,2,28,2.05,
334,2006,2006,3,3,0.35,
334,2006,2006,3,4,0.03,
334,2006,2006,3,6,0.06,
334,2006,2006,3,7,0.35,
334,2006,2006,3,11,0.32,
334,2006,2006,3,12,0.1,
334,2006,2006,3,13,0.05,
334,2006,2006,3,18,0.49,
334,2006,2006,3,21,0.27,
334,2006,2006,3,26,0.12,
334,2006,2006,3,28,0.5,
334,2006,2006,3,29,0.95,
334,2006,2006,3,31,0.06,
334,2006,2006,4,1,0.2,
334,2006,2006,4,4,3,
334,2006,2006,4,5,0.39,
334,2006,2006,4,11,0.2,
334,2006,2006,4,15,0.55,
334,2006,2006,4,26,0.33,
334,2006,2006,5,2,0.05,
334,2006,2006,5,21,0.01,
334,2006,2006,5,22,1,
334,2007,2006,10,2,0.24,
334,2007,2006,10,5,0.04,
334,2007,2006,11,27,0.29,
334,2007,2006,12,10,0.45,
334,2007,2006,12,16,0.03,
334,2007,2006,12,27,0.3,
334,2007,2007,1,18,0.1,
334,2007,2007,1,27,0.2,
334,2007,2007,1,28,1.3,
334,2007,2007,1,29,0.4,
334,2007,2007,1,31,0.65,
334,2007,2007,2,11,0.9,
334,2007,2007,2,19,0.7,
334,2007,2007,2,23,0.8,
334,2007,2007,2,27,0.15,
334,2007,2007,4,20,0.84,
334,2007,2007,4,21,0.12,
334,2007,2007,4,23,0.21,
334,2008,2007,9,22,0.32,
334,2008,2007,9,23,0.02,
334,2008,2007,10,13,0.25,
334,2008,2007,12,7,0.28,
334,2008,2007,12,18,0.2,
334,2008,2007,12,19,2.2,
334,2008,2008,1,5,3.14,
334,2008,2008,1,6,0.18,
334,2008,2008,1,7,0.54,
334,2008,2008,1,22,0.17,
334,2008,2008,1,23,1.57,
334,2008,2008,1,24,2.4,
334,2008,2008,1,25,0.75,
334,2008,2008,1,27,2.1,E440
334,2008,2008,1,28,0.55,
334,2008,2008,2,3,0.65,
334,2008,2008,2,4,0.1,
334,2008,2008,2,20,0.28,
334,2008,2008,2,22,0.23,
334,2008,2008,2,24,0.78,
334,2008,2008,2,25,0.05,
334,2008,2008,3,3,0.16,
334,2009,2008,10,5,0.06,
334,2009,2008,10,31,0.01,
334,2009,2008,11,1,0.11,E440
334,2009,2008,11,2,0.31,
334,2009,2008,11,4,0.36,
334,2009,2008,11,26,0.64,
334,2009,2008,11,27,0.4,
334,2009,2008,12,15,1.92,
334,2009,2008,12,16,0.03,E440
334,2009,2008,12,17,0.1,E440
334,2009,2008,12,22,0.25,
334,2009,2008,12,25,0.02,
334,2009,2008,12,26,0.3,E440
334,2009,2009,1,22,0.15,
334,2009,2009,1,23,0.13,
334,2009,2009,1,24,0.23,
334,2009,2009,1,25,0.03,
334,2009,2009,2,5,0.11,
334,2009,2009,2,6,0.8,
334,2009,2009,2,7,1.15,
334,2009,2009,2,8,0.01,
334,2009,2009,2,9,0.22,
334,2009,2009,2,10,0.02,
334,2009,2009,2,14,0.79,
334,2009,2009,2,16,0.52,
334,2009,2009,2,17,0.55,
334,2009,2009,2,18,0.05,
334,2009,2009,2,23,0.05,
334,2009,2009,3,4,0.54,
334,2009,2009,3,5,0.01,
334,2009,2009,3,22,0.42,
334,2009,2009,4,8,0.26,
334,2009,2009,6,5,0.33,E440
334,2009,2009,6,6,0.16,E440
334,2010,2009,10,13,0.04,
334,2010,2009,10,14,4.25,
334,2010,2009,10,15,0.14,
334,2010,2009,12,7,0.56,
334,2010,2009,12,8,1.15,E440
334,2010,2009,12,11,0.65,
334,2010,2009,12,12,0.2,
334,2010,2009,12,13,0.92,
334,2010,2010,1,18,1.02,
334,2010,2010,1,19,1.08,
334,2010,2010,1,20,0.59,
334,2010,2010,1,21,0.92,
334,2010,2010,1,22,1.52,
334,2010,2010,1,23,0.37,
334,2010,2010,1,27,0.24,
334,2010,2010,1,28,0.01,
334,2010,2010,2,5,0.71,
334,2010,2010,2,6,0.75,
334,2010,2010,2,7,0.31,
334,2010,2010,2,10,0.37,
334,2010,2010,2,20,0.12,
334,2010,2010,2,22,0.04,
334,2010,2010,2,24,0.01,
334,2010,2010,2,25,0.25,
334,2010,2010,2,26,0.01,
334,2010,2010,2,27,1.56,
334,2010,2010,2,28,0.1,
334,2010,2010,3,1,0.01,
334,2010,2010,3,4,0.2,
334,2010,2010,3,7,0.45,
334,2010,2010,4,1,0.06,
334,2010,2010,4,2,0.01,
334,2010,2010,4,5,0.37,
334,2010,2010,4,12,1.12,
334,2010,2010,4,21,0.43,
334,2010,2010,5,18,0.14,
334,2010,2010,5,19,0.01,
334,2010,2010,6,29,0.01,
334,2010,2010,7,6,0.01,
334,2010,2010,7,7,0.01,
334,2011,2010,10,4,0.01,
334,2011,2010,10,6,0.75,
334,2011,2010,10,7,0.01,
334,2011,2010,10,16,0.05,
334,2011,2010,10,17,0.08,
334,2011,2010,10,18,0.05,
334,2011,2010,10,19,0.28,
334,2011,2010,10,20,0.37,
334,2011,2010,10,21,0.02,
334,2011,2010,10,22,0.01,
334,2011,2010,10,30,1,
334,2011,2010,11,8,0.22,
334,2011,2010,11,19,0.01,
334,2011,2010,11,20,0.64,
334,2011,2010,11,21,0.4,
334,2011,2010,11,24,0.01,
334,2011,2010,12,6,0.59,
334,2011,2010,12,7,0.01,
334,2011,2010,12,17,0.13,
334,2011,2010,12,18,0.95,
334,2011,2010,12,19,3.06,
334,2011,2010,12,20,2.59,
334,2011,2010,12,21,0.39,
334,2011,2010,12,22,1.23,
334,2011,2010,12,23,0.03,
334,2011,2010,12,26,0.86,
334,2011,2010,12,29,0.7,
334,2011,2010,12,30,0.03,
334,2011,2011,1,2,0.13,
334,2011,2011,1,3,0.98,
334,2011,2011,1,6,0.01,
334,2011,2011,1,31,0.12,
334,2011,2011,2,15,0.12,
334,2011,2011,2,16,0.43,
334,2011,2011,2,17,0.23,
334,2011,2011,2,19,1.47,
334,2011,2011,2,20,0.44,
334,2011,2011,2,25,0.03,
334,2011,2011,2,26,1.61,
334,2011,2011,3,2,0.05,
334,2011,2011,3,3,0.23,
334,2011,2011,3,4,0.01,
334,2011,2011,3,19,0.11,
334,2011,2011,3,20,4.2,
334,2011,2011,3,21,2.38,
334,2011,2011,3,22,0.16,
334,2011,2011,3,23,0.01,
334,2011,2011,3,24,0.41,
334,2011,2011,3,25,0.65,
334,2011,2011,3,27,0.13,
334,2011,2011,4,3,0.01,
334,2011,2011,4,4,0.01,
334,2011,2011,4,23,0.01,
334,2011,2011,5,15,0.13,
334,2011,2011,5,17,0.24,
334,2011,2011,5,18,0.22,
334,2011,2011,6,5,0.28,
334,2011,2011,6,6,0.9,
334,2011,2011,6,17,0.01,
334,2011,2011,7,31,0.08,
334,2011,2011,8,1,0.01,
334,2012,2011,10,5,0.34,
334,2012,2011,10,6,0.44,
334,2012,2011,11,6,0.26,
334,2012,2011,11,12,0.65,
334,2012,2011,11,13,0.02,
334,2012,2011,11,20,0.57,
334,2012,2011,11,21,1.19,
334,2012,2011,12,12,0.77,
334,2012,2011,12,13,0.02,
334,2012,2012,1,2,0.01,
334,2012,2012,1,14,0.01,
334,2012,2012,1,21,1.59,
334,2012,2012,1,23,0.34,
334,2012,2012,1,24,0.33,
334,2012,2012,2,7,0.02,
334,2012,2012,2,8,0.05,
334,2012,2012,2,16,0.01,
334,2012,2012,3,17,1.26,
334,2012,2012,3,18,0.08,
334,2012,2012,3,25,1.02,
334,2012,2012,3,26,0.42,
334,2012,2012,4,1,0.38,
334,2012,2012,4,11,1.83,
334,2012,2012,4,13,0.57,
334,2012,2012,4,14,0.41,
334,2012,2012,4,23,0.06,
334,2012,2012,4,25,0.02,
334,2012,2012,4,26,0.27,
334,2012,2012,4,27,0.03,
334,2012,2012,5,1,0.01,
334,2012,2012,7,5,0.01,
334,2012,2012,7,6,0.01,
334,2012,2012,8,5,0.01,
334,2013,2012,9,6,0.02,
334,2013,2012,9,7,0.04,
334,2013,2012,10,23,0.01,
334,2013,2012,11,16,0.01,
334,2013,2012,11,17,0.67,
334,2013,2012,11,18,0.53,
334,2013,2012,11,25,0.01,
334,2013,2012,11,29,0.36,
334,2013,2012,11,30,0.33,
334,2013,2012,12,1,0.46,
334,2013,2012,12,2,0.17,
334,2013,2012,12,3,0.86,
334,2013,2012,12,5,0.01,
334,2013,2012,12,7,0.01,
334,2013,2012,12,13,0.27,
334,2013,2012,12,15,0.03,
334,2013,2012,12,16,0.05,
334,2013,2012,12,17,0.06,
334,2013,2012,12,18,0.25,
334,2013,2012,12,23,0.14,
334,2013,2012,12,24,0.93,
334,2013,2012,12,26,0.29,
334,2013,2012,12,29,0.17,
334,2013,2012,12,30,0.05,
334,2013,2013,1,6,0.1,
334,2013,2013,1,7,0.18,
334,2013,2013,1,24,0.97,
334,2013,2013,1,25,0.36,
334,2013,2013,1,26,0.18,
334,2013,2013,2,9,0.16,
334,2013,2013,2,20,0.18,
334,2013,2013,3,7,0.4,
334,2013,2013,3,8,1,
334,2013,2013,3,31,0.1,
334,2013,2013,4,1,0.52,
334,2013,2013,4,6,0.01,
334,2013,2013,4,25,0.06,
334,2013,2013,4,30,0.01,
334,2013,2013,5,6,0.04,
334,2013,2013,6,3,0.05,
334,2013,2013,6,9,0.02,
334,2013,2013,7,22,0.04,
334,2013,2013,7,23,0.01,
334,2014,2013,10,29,0.13,
334,2014,2013,11,21,0.51,
334,2014,2013,11,29,0.4,
334,2014,2013,11,30,0.01,
334,2014,2013,12,7,0.17,
334,2014,2013,12,8,0.02,
334,2014,2014,2,3,0.15,
334,2014,2014,2,4,0.01,
334,2014,2014,2,7,0.22,
334,2014,2014,2,8,0.01,
334,2014,2014,2,27,1.34,
334,2014,2014,2,28,1.65,
334,2014,2014,3,1,0.42,
334,2014,2014,3,2,1.26,
334,2014,2014,3,3,0.01,
334,2014,2014,4,1,0.18,
334,2014,2014,4,2,0.25,
334,2014,2014,4,5,0.01,
334,2014,2014,4,26,0.01,
334,2014,2014,5,23,0.01,
334,2014,2014,6,12,0.01,
334,2014,2014,7,17,0.01,
334,2015,2014,11,1,1.09,E440
334,2015,2014,11,2,0.11,E440
334,2015,2014,12,1,0.02,
334,2015,2014,12,2,0.37,
334,2015,2014,12,3,1.79,
334,2015,2014,12,4,0.01,
334,2015,2014,12,5,0.01,
334,2015,2014,12,8,0.01,
334,2015,2014,12,12,2.6,
334,2015,2014,12,13,0.06,
334,2015,2014,12,16,0.21,
334,2015,2014,12,17,0.33,
334,2015,2014,12,19,0.01,
334,2015,2015,1,11,1.22,
334,2015,2015,1,12,0.05,
334,2015,2015,1,13,0.01,
334,2015,2015,1,21,0.01,
334,2015,2015,1,27,0.16,
334,2015,2015,2,7,0.09,
334,2015,2015,2,8,0.51,
334,2015,2015,2,9,0.04,
334,2015,2015,2,23,0.13,
334,2015,2015,2,24,0.05,
334,2015,2015,3,1,0.25,
334,2015,2015,3,2,0.03,
334,2015,2015,3,3,0.22,
334,2015,2015,4,8,0.15,
334,2015,2015,5,8,0.01,
334,2015,2015,5,9,0.01,
334,2015,2015,5,15,0.36,
334,2015,2015,6,9,0.03,
334,2015,2015,6,10,0.7,
334,2015,2015,7,20,0.02,
334,2015,2015,7,21,0.01,
334,2016,2015,9,15,0.14,
334,2016,2015,9,16,0.03,
334,2016,2015,10,5,0.35,
334,2016,2015,10,15,0.01,
334,2016,2015,10,16,0.01,
334,2016,2015,11,4,0.01,
334,2016,2015,11,16,0.11,
334,2016,2015,12,14,0.15,
334,2016,2015,12,20,0.19,
334,2016,2016,1,5,1.22,
334,2016,2016,1,6,0.92,
334,2016,2016,1,7,1.64,
334,2016,2016,1,8,0.01,
334,2016,2016,1,9,0.01,
334,2016,2016,1,10,0.01,
334,2016,2016,1,11,0.07,
334,2016,2016,1,19,0.06,
334,2016,2016,1,20,0.48,
334,2016,2016,1,23,0.06,
334,2016,2016,1,31,0.33,
334,2016,2016,2,1,0.79,
334,2016,2016,2,18,0.43,
334,2016,2016,3,6,1.56,
334,2016,2016,3,7,0.54,
334,2016,2016,3,8,0.11,
334,2016,2016,3,12,0.61,
334,2016,2016,4,8,0.04,
334,2016,2016,4,9,0.29,
334,2016,2016,4,10,0.08,
334,2016,2016,4,11,0.03,
334,2016,2016,5,4,0.01,
334,2016,2016,5,6,0.01,
334,2016,2016,5,11,0.01,
334,2016,2016,5,12,0.02,
334,2016,2016,5,13,0.02,
334,2016,2016,6,12,0.01,
334,2017,2016,10,17,0.25,
334,2017,2016,10,18,0.01,
334,2017,2016,10,28,0.42,
334,2017,2016,10,30,0.03,
334,2017,2016,10,31,0.2,
334,2017,2016,11,21,0.53,
334,2017,2016,11,27,0.34,
334,2017,2016,12,9,0.05,
334,2017,2016,12,16,1.33,
334,2017,2016,12,22,0.01,
334,2017,2016,12,24,1.43,
334,2017,2016,12,31,0.22,
334,2017,2017,1,1,0.11,
334,2017,2017,1,5,0.48,
334,2017,2017,1,7,0.25,
334,2017,2017,1,8,0.18,
334,2017,2017,1,9,1.15,
334,2017,2017,1,11,0.88,
334,2017,2017,1,12,0.15,
334,2017,2017,1,13,0.18,
334,2017,2017,1,19,0.71,
334,2017,2017,1,20,0.59,
334,2017,2017,1,21,1.79,
334,2017,2017,1,22,0.44,
334,2017,2017,1,23,1.38,
334,2017,2017,1,24,0.12,
334,2017,2017,2,2,0.02,
334,2017,2017,2,3,0.18,
334,2017,2017,2,4,0.12,
334,2017,2017,2,6,1.16,
334,2017,2017,2,7,0.24,
334,2017,2017,2,8,0.47,
334,2017,2017,2,10,0.05,
334,2017,2017,2,11,0.58,
334,2017,2017,2,12,0.01,
334,2017,2017,2,17,1.23,
334,2017,2017,2,18,4.15,
334,2017,2017,2,19,0.09,
334,2017,2017,2,20,0.66,
334,2017,2017,2,21,0.16,
334,2017,2017,2,22,0.03,
334,2017,2017,2,26,0.12,
334,2017,2017,3,6,0.18,
334,2017,2017,3,21,0.14,
334,2017,2017,3,22,0.6,
334,2017,2017,3,26,0.03,
334,2017,2017,4,8,0.11,
334,2017,2017,4,9,0.01,
334,2017,2017,4,19,0.2,
334,2017,2017,5,7,0.17,
334,2017,2017,5,8,0.05,
334,2017,2017,7,9,0.01,
334,2018,2017,9,4,0.06,
334,2018,2017,9,6,0.01,
334,2018,2017,9,11,0.12,
334,2018,2017,9,12,0.01,
334,2018,2017,11,16,0.07,
334,2018,2018,1,3,0.01,
334,2018,2018,1,4,0.19,
334,2018,2018,1,8,0.18,
334,2018,2018,1,9,2.34,
